employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score,tenure_years,is_manager
5704,Kevin Johns,Dept_13,IC,381.0,41603,2021-11-29,APAC,2.1,4.21,0
5705,Tanya Mcdaniel,Dept_13,IC,95.0,47108,2024-05-10,EU,4.88,1.76,0
5706,Mr. Jonathan Hood,Dept_22,IC,222.0,83927,2026-01-08,US,4.03,0.1,0
5707,Steven Clark,Dept_9,IC,469.0,62046,2022-04-12,India,4.22,3.84,0
5708,Brandon Obrien MD,Dept_19,IC,50.0,60106,2022-05-26,US,3.21,3.72,0
5709,Robert Smith,Dept_3,IC,246.0,53513,2023-02-28,India,2.23,2.96,0
5710,Michael Hancock,Dept_48,IC,164.0,117178,2024-11-17,EU,2.06,1.24,0
5711,Beth Shelton,Dept_26,IC,441.0,95628,2022-03-14,EU,2.62,3.92,0
5712,Michael Jones,Dept_34,IC,379.0,58435,2024-07-08,EU,2.41,1.6,0
5713,Crystal Kaiser,Dept_18,IC,70.0,44896,2023-09-29,US,4.97,2.38,0
5714,Emma Brown,Dept_38,IC,119.0,57103,2025-04-15,EU,3.99,0.83,0
5715,Mia Allison,Dept_24,IC,25.0,89516,2021-12-15,EU,3.97,4.16,0
5716,Tyler Davis,Dept_43,IC,49.0,46076,2025-12-21,US,2.34,0.15,0
5717,Kelly Sutton,Dept_17,IC,107.0,110016,2025-06-29,India,2.63,0.62,0
5718,Justin Archer,Dept_7,IC,295.0,65223,2023-07-15,EU,3.93,2.58,0
5719,Joseph Gibson,Dept_12,IC,187.0,107767,2025-03-27,APAC,4.87,0.88,0
5720,Tammy Gardner,Dept_14,IC,60.0,60751,2022-03-14,EU,4.2,3.92,0
5721,Lisa Fletcher,Dept_22,IC,131.0,93965,2022-02-12,India,3.0,4.0,0
5722,Kari Richard,Dept_20,IC,111.0,64336,2022-02-17,APAC,2.9,3.99,0
5723,Corey Little,Dept_20,IC,412.0,119876,2025-06-20,APAC,3.28,0.65,0
5724,Nicole Smith,Dept_12,IC,3.0,74564,2023-11-08,APAC,3.29,2.27,0
5725,Lance Evans,Dept_12,IC,138.0,47144,2022-03-22,India,2.74,3.9,0
5726,Felicia Kim,Dept_30,IC,385.0,102069,2021-04-07,EU,2.83,4.85,0
5727,Cheryl Rogers,Dept_36,IC,294.0,87254,2021-02-12,EU,3.87,5.0,0
5728,Joseph Williams Jr.,Dept_15,IC,426.0,86689,2022-03-04,APAC,4.5,3.95,0
5729,Andrew Johnson,Dept_22,IC,48.0,63273,2024-11-08,APAC,4.95,1.26,0
5730,Cynthia Adkins,Dept_24,IC,207.0,83583,2021-02-26,US,2.8,4.96,0
5731,Dr. Jaime Greene,Dept_25,IC,392.0,60670,2023-11-21,India,4.36,2.23,0
5732,Regina Davis,Dept_41,IC,447.0,106964,2026-01-09,US,3.86,0.09,0
5733,Deborah Fernandez,Dept_27,IC,214.0,79340,2025-10-29,US,2.8,0.29,0
5734,Sherry Harris,Dept_24,IC,401.0,68727,2025-06-04,EU,3.21,0.69,0
5735,Travis Harris,Dept_45,IC,298.0,88610,2021-08-18,EU,2.87,4.49,0
5736,Cynthia Taylor,Dept_50,IC,227.0,75493,2023-06-06,APAC,3.3,2.69,0
5737,Justin Howard,Dept_43,IC,163.0,70582,2023-08-10,India,2.63,2.51,0
5738,Tammy Wood,Dept_45,IC,298.0,93440,2024-07-06,EU,4.29,1.61,0
5739,Michael Johnston,Dept_50,IC,451.0,115574,2022-08-11,India,4.24,3.51,0
5740,Brenda Holt,Dept_19,IC,79.0,66548,2025-05-24,APAC,3.48,0.72,0
5741,Tara Durham,Dept_10,IC,304.0,79034,2025-05-23,US,3.02,0.73,0
5742,Carolyn Diaz,Dept_11,IC,42.0,99987,2024-09-11,APAC,4.85,1.42,0
5743,Shelly Galloway,Dept_41,IC,382.0,111703,2024-06-23,EU,2.97,1.64,0
5744,April Jones,Dept_43,IC,109.0,77567,2025-09-25,APAC,3.65,0.38,0
5745,Amber Bell,Dept_48,IC,257.0,96251,2024-07-03,EU,4.01,1.61,0
5746,William Blevins,Dept_27,IC,14.0,53273,2024-02-18,APAC,4.19,1.99,0
5747,Shawn Lopez,Dept_19,IC,76.0,114122,2025-12-30,APAC,3.77,0.12,0
5748,William Thomas,Dept_40,IC,122.0,119746,2025-10-24,US,3.25,0.3,0
5749,Ronald Maldonado,Dept_15,IC,182.0,105548,2024-01-10,US,2.3,2.09,0
5750,Ann Garcia,Dept_33,IC,460.0,65786,2022-05-11,APAC,2.27,3.76,0
5751,Matthew Mitchell,Dept_2,IC,126.0,105156,2023-06-08,EU,3.42,2.68,0
5752,Nancy Bell,Dept_4,IC,195.0,101804,2023-11-04,EU,4.33,2.28,0
5753,Kristin Lindsey,Dept_1,IC,396.0,52506,2022-03-20,India,3.61,3.9,0
5754,Kendra Johnson,Dept_31,IC,217.0,112599,2025-09-17,US,3.67,0.41,0
5755,Cynthia Hardin,Dept_25,IC,72.0,76057,2023-08-25,EU,2.35,2.47,0
5756,Sarah Taylor,Dept_19,IC,63.0,92197,2023-12-23,EU,3.78,2.14,0
5757,Natalie Boyle,Dept_50,IC,153.0,97936,2021-04-08,APAC,2.55,4.85,0
5758,Melissa Perry,Dept_18,IC,329.0,58894,2021-02-17,EU,3.17,4.99,0
5759,Hannah Mann,Dept_19,IC,360.0,85150,2024-06-12,APAC,2.62,1.67,0
5760,Roger Poole,Dept_13,IC,418.0,118361,2023-11-27,US,3.38,2.21,0
5761,Pamela Brock,Dept_38,IC,384.0,117153,2023-02-13,India,2.03,3.0,0
5762,Russell Rios,Dept_37,IC,203.0,74375,2022-05-02,US,4.98,3.79,0
5763,Crystal Johnson,Dept_12,IC,57.0,94212,2022-08-02,APAC,4.16,3.53,0
5764,Anthony Cole,Dept_30,IC,291.0,51590,2022-04-12,APAC,3.35,3.84,0
5765,Karen Villa,Dept_2,IC,345.0,93961,2022-08-20,EU,2.66,3.48,0
5766,Mary Keith,Dept_39,IC,113.0,54540,2025-08-12,US,2.31,0.5,0
5767,Jonathan Stone,Dept_7,IC,200.0,62257,2024-04-07,India,4.36,1.85,0
5768,Desiree Ford,Dept_2,IC,293.0,54888,2021-12-31,APAC,4.33,4.12,0
5769,Natalie Dixon,Dept_37,IC,127.0,118857,2025-08-11,India,4.19,0.51,0
5770,Veronica Suarez,Dept_49,IC,18.0,50656,2026-02-08,EU,2.68,0.01,0
5771,Brian Foster,Dept_18,IC,140.0,68238,2023-12-31,APAC,4.75,2.12,0
5772,Tiffany Diaz,Dept_31,IC,215.0,66885,2021-06-11,India,3.6,4.68,0
5773,Sharon Marshall,Dept_19,IC,52.0,45975,2023-03-15,India,2.27,2.92,0
5774,Carrie Lewis,Dept_5,IC,32.0,96906,2021-02-27,APAC,3.8,4.96,0
5775,Steve Mooney,Dept_5,IC,20.0,72905,2022-05-12,US,2.31,3.76,0
5776,Gina Weaver,Dept_19,IC,6.0,115804,2023-03-05,US,4.31,2.95,0
5777,Heather Reed,Dept_20,IC,25.0,61174,2022-02-10,US,2.45,4.01,0
5778,Michelle Brown,Dept_27,IC,288.0,94656,2022-12-25,US,3.21,3.14,0
5779,Michael Gomez,Dept_3,IC,279.0,49483,2022-08-16,US,2.74,3.5,0
5780,Anthony Ramirez,Dept_8,IC,74.0,66289,2021-10-27,India,3.51,4.3,0
5781,Wanda Moran,Dept_22,IC,381.0,79631,2023-02-18,India,4.66,2.99,0
5782,Autumn Wade,Dept_14,IC,31.0,81844,2025-11-05,EU,2.22,0.27,0
5783,Michael Bennett,Dept_45,IC,32.0,102659,2024-02-10,US,3.46,2.01,0
5784,Carmen Lowe,Dept_38,IC,481.0,53066,2025-02-17,EU,4.76,0.99,0
5785,Joseph Curtis,Dept_4,IC,196.0,50464,2022-07-13,India,4.36,3.59,0
5786,Pamela Rogers,Dept_45,IC,51.0,51325,2024-07-06,APAC,2.35,1.61,0
5787,Heather Ortiz,Dept_9,IC,449.0,52813,2024-05-27,India,4.78,1.72,0
5788,Kimberly Bell,Dept_2,IC,419.0,57741,2025-06-07,India,4.72,0.68,0
5789,Melanie Barnett,Dept_1,IC,343.0,61177,2025-08-12,US,2.87,0.5,0
5790,Leslie Zhang,Dept_9,IC,62.0,109942,2025-11-13,APAC,4.55,0.25,0
5791,Elaine Crawford,Dept_21,IC,154.0,57919,2021-12-12,APAC,4.8,4.17,0
5792,Joseph Martinez,Dept_50,IC,39.0,119635,2022-04-19,EU,4.91,3.82,0
5793,James Allen,Dept_33,IC,244.0,88300,2023-03-11,APAC,3.14,2.93,0
5794,Leah Goodwin,Dept_28,IC,441.0,64578,2021-07-08,US,2.72,4.6,0
5795,Lisa Elliott,Dept_6,IC,404.0,44916,2021-05-08,APAC,2.9,4.77,0
5796,Pamela Garcia,Dept_8,IC,497.0,89669,2023-10-31,US,4.35,2.29,0
5797,Kimberly Calderon,Dept_11,IC,147.0,72702,2021-09-29,EU,2.36,4.38,0
5798,Ashley Singh,Dept_4,IC,146.0,49979,2024-12-05,EU,2.25,1.19,0
5799,Shannon Clark,Dept_14,IC,172.0,83449,2021-10-23,US,3.23,4.31,0
5800,Matthew Montgomery,Dept_28,IC,340.0,64319,2022-01-19,APAC,2.2,4.07,0
5801,George Cervantes,Dept_17,IC,281.0,85140,2023-09-01,India,2.5,2.45,0
5802,Theresa Myers,Dept_12,IC,166.0,105122,2025-09-27,India,4.68,0.38,0
5803,Paul Kramer,Dept_9,IC,2.0,87616,2026-01-29,India,3.46,0.04,0
5804,Karen Jordan,Dept_5,IC,415.0,101150,2022-12-31,India,3.56,3.12,0
5805,Thomas Flores,Dept_23,IC,469.0,95826,2025-04-19,APAC,3.81,0.82,0
5806,Justin Richard,Dept_37,IC,260.0,118365,2025-02-27,EU,4.94,0.96,0
5807,Timothy Cooper,Dept_24,IC,16.0,53889,2025-06-13,India,3.3,0.67,0
5808,Ashley Beck,Dept_43,IC,179.0,92676,2023-10-23,EU,3.1,2.31,0
5809,Barbara Torres,Dept_33,IC,399.0,78829,2024-11-08,EU,4.56,1.26,0
5810,Lynn Sims,Dept_29,IC,95.0,51327,2022-02-25,APAC,2.47,3.97,0
5811,Daniel Wright,Dept_9,IC,207.0,87398,2021-08-05,APAC,3.1,4.53,0
5812,Miguel Miller,Dept_25,IC,133.0,41047,2025-09-23,APAC,2.07,0.39,0
5813,Dana Arias,Dept_6,IC,22.0,78543,2021-12-16,India,2.33,4.16,0
5814,Frank Thompson,Dept_1,IC,114.0,89554,2021-03-26,APAC,4.58,4.89,0
5815,Karen Baker,Dept_3,IC,134.0,107102,2023-04-13,APAC,4.33,2.84,0
5816,Brandy Huber MD,Dept_1,IC,53.0,40449,2024-12-25,APAC,3.23,1.13,0
5817,Elizabeth Harper,Dept_4,IC,307.0,75644,2022-04-27,US,3.46,3.8,0
5818,Rachel Turner,Dept_10,IC,275.0,41010,2024-07-22,APAC,3.22,1.56,0
5819,Regina Winters,Dept_33,IC,99.0,54591,2022-02-11,US,3.05,4.01,0
5820,John Cook,Dept_43,IC,406.0,61146,2024-10-01,EU,2.69,1.37,0
5821,Michael Jensen,Dept_10,IC,283.0,63721,2025-10-12,EU,3.67,0.34,0
5822,Catherine Norton,Dept_1,IC,146.0,110261,2021-06-27,India,3.41,4.63,0
5823,April Alexander,Dept_10,IC,444.0,108945,2023-09-06,EU,3.07,2.44,0
5824,Kimberly Johnson,Dept_38,IC,311.0,118052,2023-09-03,India,2.1,2.45,0
5825,Nancy Clayton,Dept_6,IC,140.0,45113,2024-12-21,India,3.36,1.15,0
5826,Loretta Thornton,Dept_8,IC,411.0,69907,2024-02-02,India,4.67,2.03,0
5827,Lisa Johnston,Dept_46,IC,53.0,55133,2023-10-21,EU,3.04,2.32,0
5828,Brandon Andrews DDS,Dept_50,IC,16.0,81211,2024-03-28,EU,2.96,1.88,0
5829,Vanessa Fields,Dept_29,IC,400.0,59086,2024-10-10,EU,4.3,1.34,0
5830,Jennifer Vasquez,Dept_38,IC,272.0,57203,2024-02-20,US,4.37,1.98,0
5831,Joyce Hale,Dept_19,IC,224.0,55421,2022-10-25,India,4.87,3.3,0
5832,Mrs. Lisa Miller,Dept_3,IC,285.0,118485,2023-01-27,APAC,3.57,3.05,0
5833,Janice Williamson,Dept_9,IC,15.0,110837,2023-02-25,US,4.55,2.97,0
5834,Wendy Kaufman,Dept_20,IC,13.0,53412,2023-03-20,India,4.73,2.9,0
5835,Luke Sloan,Dept_22,IC,365.0,71796,2023-12-24,India,2.23,2.14,0
5836,Amanda Bates,Dept_49,IC,171.0,56547,2025-05-07,US,4.79,0.77,0
5837,Grant Shannon,Dept_19,IC,135.0,101542,2024-01-04,APAC,4.4,2.11,0
5838,Natalie Flores,Dept_47,IC,148.0,56894,2025-08-23,US,2.53,0.47,0
5839,Lauren Kelley,Dept_33,IC,329.0,112805,2023-10-05,EU,2.07,2.36,0
5840,Donna Brewer,Dept_49,IC,114.0,85135,2024-04-22,APAC,4.94,1.81,0
5841,Krista Sanchez,Dept_42,IC,287.0,43268,2021-12-25,EU,3.39,4.14,0
5842,Carolyn Dennis,Dept_50,IC,300.0,55126,2023-03-18,EU,2.29,2.91,0
5843,Carly Murphy,Dept_43,IC,422.0,98278,2024-03-02,India,4.79,1.95,0
5844,Austin Osborn,Dept_16,IC,463.0,92756,2023-11-23,US,2.96,2.22,0
5845,Michael Harrington,Dept_36,IC,170.0,82357,2024-10-31,India,4.74,1.28,0
5846,Jacqueline Hawkins,Dept_24,IC,402.0,117641,2024-09-17,India,4.09,1.41,0
5847,Kristin Silva,Dept_35,IC,11.0,76471,2022-06-14,EU,3.73,3.67,0
5848,Antonio Marsh,Dept_1,IC,378.0,94932,2021-04-21,APAC,3.7,4.82,0
5849,Gerald Garcia,Dept_45,IC,26.0,79064,2023-05-15,India,4.68,2.75,0
5850,David Murphy,Dept_39,IC,267.0,111201,2024-12-08,APAC,2.04,1.18,0
5851,Richard Cross,Dept_47,IC,35.0,46353,2025-08-05,APAC,2.99,0.52,0
5852,Joshua Middleton,Dept_16,IC,236.0,70609,2022-08-17,APAC,4.27,3.49,0
5853,Meghan Warren,Dept_29,IC,191.0,45666,2025-01-09,US,3.2,1.09,0
5854,Amanda Simon,Dept_29,IC,74.0,94312,2024-09-06,US,4.78,1.44,0
5855,Raymond Miller,Dept_43,IC,215.0,113418,2021-10-23,US,2.9,4.31,0
5856,David Costa,Dept_36,IC,461.0,47679,2022-10-11,EU,3.07,3.34,0
5857,Robin Miles,Dept_2,IC,326.0,107112,2022-07-07,India,2.58,3.61,0
5858,James Harmon,Dept_26,IC,371.0,61067,2022-12-04,APAC,2.89,3.19,0
5859,Melissa Knapp,Dept_30,IC,155.0,105391,2022-02-28,EU,2.97,3.96,0
5860,Mackenzie Fernandez,Dept_1,IC,449.0,109665,2024-12-17,India,4.03,1.16,0
5861,David Smith,Dept_48,IC,124.0,58459,2023-11-24,India,2.52,2.22,0
5862,Luis Riley,Dept_33,IC,155.0,40624,2025-10-20,US,2.82,0.32,0
5863,Monica Jennings,Dept_46,IC,233.0,56517,2021-04-08,India,2.33,4.85,0
5864,Daniel Lee,Dept_22,IC,170.0,72322,2021-02-13,APAC,3.8,5.0,0
5865,John Brown,Dept_35,IC,168.0,84307,2024-03-16,India,3.38,1.91,0
5866,Leslie Mcgee,Dept_38,IC,434.0,43774,2021-03-07,APAC,2.52,4.94,0
5867,Dr. Rachael Williams,Dept_37,IC,256.0,89653,2025-11-27,US,2.49,0.21,0
5868,Joseph Brandt,Dept_24,IC,85.0,99267,2021-08-17,US,2.72,4.49,0
5869,Richard Knapp,Dept_14,IC,391.0,69048,2025-11-06,EU,3.86,0.27,0
5870,Sarah Rush,Dept_44,IC,174.0,118614,2023-01-02,India,3.08,3.12,0
5871,Lauren Mcconnell,Dept_15,IC,477.0,50822,2025-05-02,India,3.92,0.78,0
5872,Sheena Velasquez,Dept_9,IC,472.0,108860,2023-09-10,APAC,2.68,2.43,0
5873,Peter Brown,Dept_2,IC,144.0,58326,2025-08-18,APAC,3.18,0.49,0
5874,Robert Porter,Dept_45,IC,464.0,118655,2021-03-03,US,3.33,4.95,0
5875,Rachel Logan,Dept_32,IC,51.0,78730,2023-09-02,EU,3.8,2.45,0
5876,William Mays,Dept_9,IC,425.0,43465,2024-04-16,India,2.26,1.83,0
5877,Noah Bennett,Dept_35,IC,238.0,63177,2022-09-03,US,3.08,3.45,0
5878,Megan Marks,Dept_38,IC,124.0,63080,2024-08-30,APAC,3.15,1.45,0
5879,Leon Adams,Dept_31,IC,108.0,40649,2025-07-20,APAC,2.66,0.57,0
5880,Jonathan Wilson,Dept_23,IC,65.0,44327,2024-07-08,EU,2.36,1.6,0
5881,Brandy Lopez,Dept_38,IC,119.0,60564,2025-11-22,US,2.91,0.22,0
5882,Michelle Ingram,Dept_23,IC,400.0,40994,2021-03-09,EU,2.45,4.93,0
5883,Andrew Martinez,Dept_7,IC,215.0,116682,2023-11-18,US,2.32,2.24,0
5884,Christian Hendrix,Dept_42,IC,123.0,71918,2024-07-03,EU,3.12,1.61,0
5885,Ashley Moore,Dept_32,IC,116.0,119193,2025-01-21,APAC,2.25,1.06,0
5886,Angelica Johnson,Dept_1,IC,32.0,47619,2021-03-18,US,2.55,4.91,0
5887,Amanda Ward,Dept_42,IC,298.0,84773,2021-09-09,APAC,2.3,4.43,0
5888,David Haley,Dept_12,IC,75.0,84631,2021-10-30,APAC,4.15,4.29,0
5889,Matthew Brown,Dept_18,IC,347.0,104517,2024-07-20,US,3.54,1.57,0
5890,Katherine Sanders,Dept_23,IC,189.0,118604,2021-10-27,India,2.01,4.3,0
5891,Danielle James,Dept_38,IC,231.0,58694,2023-11-15,EU,2.0,2.25,0
5892,Robert Romero,Dept_50,IC,407.0,85105,2021-12-27,EU,2.41,4.13,0
5893,Paula Porter,Dept_6,IC,120.0,90471,2022-10-13,APAC,3.4,3.34,0
5894,Taylor Schroeder,Dept_35,IC,401.0,49891,2023-09-30,India,2.99,2.37,0
5895,Joseph Li,Dept_29,IC,149.0,77740,2021-06-19,EU,3.33,4.65,0
5896,Jennifer Alexander,Dept_48,IC,401.0,55501,2023-11-05,India,4.83,2.27,0
5897,Danielle Yu,Dept_13,IC,181.0,53685,2021-08-08,US,4.01,4.52,0
5898,Ryan Clark,Dept_32,IC,499.0,96086,2022-10-04,APAC,4.13,3.36,0
5899,Mark Odonnell,Dept_4,IC,175.0,85167,2025-08-02,EU,3.98,0.53,0
5900,Judy Garcia,Dept_49,IC,332.0,94799,2021-09-03,US,2.38,4.45,0
5901,Tracy Duarte,Dept_37,IC,402.0,60987,2024-11-30,US,4.46,1.2,0
5902,Jennifer Bowen,Dept_21,IC,332.0,102493,2024-02-19,US,3.22,1.98,0
5903,Robert Cantu,Dept_47,IC,38.0,47847,2025-06-09,EU,2.4,0.68,0
5904,Shannon Martin,Dept_44,IC,36.0,54926,2024-07-04,APAC,3.44,1.61,0
5905,Travis Stuart,Dept_44,IC,281.0,97907,2024-07-11,US,3.16,1.59,0
5906,James Spence,Dept_31,IC,423.0,96043,2022-11-07,EU,3.01,3.27,0
5907,Brian Bush,Dept_10,IC,70.0,66007,2024-10-21,APAC,2.37,1.31,0
5908,Ryan Hart,Dept_38,IC,183.0,60357,2021-11-08,US,4.61,4.27,0
5909,Jennifer Jordan,Dept_41,IC,194.0,107740,2021-05-29,India,3.94,4.71,0
5910,Noah Bush,Dept_27,IC,189.0,68923,2023-10-28,APAC,2.25,2.3,0
5911,Jasmine Hicks,Dept_10,IC,147.0,119465,2024-01-01,India,2.58,2.12,0
5912,Troy Mcdowell,Dept_2,IC,21.0,72091,2025-12-08,APAC,4.49,0.18,0
5913,Jesse Hall,Dept_16,IC,396.0,114684,2025-12-06,EU,4.62,0.19,0
5914,Connor Jordan,Dept_45,IC,360.0,49587,2025-02-10,EU,2.43,1.01,0
5915,Brittney Ryan,Dept_23,IC,224.0,118569,2023-10-07,APAC,3.14,2.35,0
5916,Adrian Villanueva,Dept_9,IC,107.0,102750,2021-09-11,India,2.31,4.42,0
5917,Gregory Walker,Dept_36,IC,338.0,66437,2024-01-23,APAC,3.24,2.06,0
5918,John Spencer,Dept_5,IC,292.0,84672,2023-08-02,EU,4.76,2.53,0
5919,Cheryl Gray,Dept_3,IC,72.0,52353,2025-05-10,US,4.34,0.76,0
5920,Lisa Clark,Dept_2,IC,342.0,90834,2021-11-16,India,2.49,4.24,0
5921,Wanda Martinez,Dept_26,IC,220.0,78382,2021-09-16,EU,3.29,4.41,0
5922,Johnny Compton,Dept_15,IC,444.0,88339,2024-09-18,US,4.42,1.4,0
5923,Sheryl Cook,Dept_12,IC,250.0,76654,2025-09-01,India,4.83,0.45,0
5924,Michelle Nguyen,Dept_16,IC,113.0,104095,2022-02-18,India,4.02,3.99,0
5925,Sarah Brown,Dept_49,IC,161.0,90581,2023-01-18,APAC,4.93,3.07,0
5926,Laura Boyd,Dept_34,IC,134.0,97840,2025-05-27,India,3.77,0.72,0
5927,Justin Bennett,Dept_11,IC,82.0,76527,2024-02-26,India,4.12,1.96,0
5928,Kimberly Smith,Dept_8,IC,426.0,42841,2024-05-29,India,3.22,1.71,0
5929,Sarah Thompson,Dept_21,IC,71.0,40761,2022-03-12,APAC,3.74,3.93,0
5930,Johnny Blake,Dept_37,IC,497.0,94893,2023-01-13,India,3.15,3.08,0
5931,Richard Willis Jr.,Dept_22,IC,476.0,54399,2025-06-02,EU,4.46,0.7,0
5932,Daniel Brown,Dept_27,IC,28.0,56564,2022-02-16,APAC,4.63,3.99,0
5933,Jessica Smith,Dept_32,IC,365.0,63504,2024-02-23,EU,4.22,1.97,0
5934,Christopher Cross,Dept_2,IC,360.0,97783,2025-05-22,EU,2.77,0.73,0
5935,Rebecca Anthony,Dept_18,IC,450.0,58151,2024-11-01,US,2.39,1.28,0
5936,Carolyn Lopez,Dept_20,IC,57.0,97289,2023-12-06,India,4.7,2.19,0
5937,Jeremy Jenkins,Dept_10,IC,96.0,65674,2021-07-01,India,4.68,4.62,0
5938,Ronald Miller,Dept_36,IC,237.0,40819,2023-06-12,India,4.73,2.67,0
5939,Amanda Lewis,Dept_32,IC,498.0,114348,2021-07-19,APAC,4.57,4.57,0
5940,Justin Nash,Dept_24,IC,71.0,55232,2025-05-19,India,4.09,0.74,0
5941,Peter Thornton,Dept_30,IC,27.0,43175,2022-11-27,EU,2.69,3.21,0
5942,David Anderson DDS,Dept_34,IC,313.0,57557,2023-07-24,US,2.88,2.56,0
5943,Holly Jimenez,Dept_44,IC,285.0,58876,2022-11-01,EU,2.58,3.28,0
5944,Thomas Johnson,Dept_47,IC,331.0,60455,2021-06-11,US,4.78,4.68,0
5945,Ariel Thompson,Dept_46,IC,358.0,75353,2021-04-15,India,2.19,4.83,0
5946,Scott Gonzales,Dept_26,IC,473.0,103994,2025-08-09,APAC,4.3,0.51,0
5947,Craig Fitzpatrick,Dept_1,IC,228.0,91829,2022-06-13,EU,3.22,3.67,0
5948,Jason Harvey,Dept_43,IC,113.0,58431,2022-08-28,APAC,2.6,3.46,0
5949,Dawn Clark,Dept_5,IC,58.0,58129,2025-09-30,EU,2.08,0.37,0
5950,Cynthia Blake,Dept_4,IC,486.0,107894,2021-07-27,India,3.51,4.55,0
5951,Erin Pineda,Dept_9,IC,138.0,90816,2022-04-12,India,4.32,3.84,0
5952,Paul Allen DDS,Dept_35,IC,446.0,66678,2024-07-05,EU,4.98,1.61,0
5953,Marisa Byrd,Dept_28,IC,109.0,99160,2023-06-28,APAC,2.07,2.63,0
5954,Jeffrey Davies,Dept_33,IC,405.0,61808,2022-10-31,APAC,3.5,3.29,0
5955,Garrett Garcia,Dept_41,IC,379.0,51245,2022-10-22,EU,3.14,3.31,0
5956,Sharon Armstrong,Dept_22,IC,437.0,73186,2025-05-25,India,4.67,0.72,0
5957,Robert Miller,Dept_39,IC,449.0,57443,2023-08-20,US,3.69,2.48,0
5958,Jason Gray,Dept_27,IC,190.0,76691,2022-08-21,US,2.34,3.48,0
5959,Nathan Hutchinson,Dept_10,IC,97.0,74282,2023-01-07,India,4.29,3.1,0
5960,Brittney Jarvis,Dept_37,IC,48.0,68200,2025-10-28,India,2.15,0.29,0
5961,Robert Carroll,Dept_1,IC,335.0,50150,2024-09-07,US,4.7,1.43,0
5962,Richard Smith,Dept_26,IC,150.0,54381,2022-11-13,APAC,3.03,3.25,0
5963,Sharon Fox,Dept_34,IC,461.0,47866,2023-11-21,US,2.65,2.23,0
5964,David Miller,Dept_47,IC,269.0,106790,2025-11-16,US,2.86,0.24,0
5965,Denise Williams,Dept_5,IC,327.0,48028,2025-12-31,India,2.18,0.12,0
5966,Wendy Davis,Dept_5,IC,124.0,85687,2021-04-13,APAC,3.15,4.84,0
5967,Cheryl Nelson,Dept_22,IC,261.0,49941,2026-01-31,EU,4.5,0.03,0
5968,Christian Miller,Dept_34,IC,98.0,53504,2024-07-31,India,3.55,1.54,0
5969,Jesse Jefferson,Dept_31,IC,112.0,80670,2024-01-07,APAC,2.96,2.1,0
5970,Robert Carr,Dept_4,IC,259.0,65832,2024-07-13,US,3.87,1.59,0
5971,Gabrielle Rivera,Dept_7,IC,7.0,92863,2022-11-26,India,3.14,3.22,0
5972,Lisa Garcia,Dept_8,IC,230.0,103839,2025-07-23,APAC,3.65,0.56,0
5973,Jennifer Mann,Dept_6,IC,19.0,119717,2024-10-14,US,2.46,1.33,0
5974,Adrian Melendez,Dept_43,IC,237.0,53462,2023-01-06,APAC,4.69,3.1,0
5975,Christine Greene,Dept_45,IC,270.0,113237,2023-10-30,EU,3.45,2.29,0
5976,Gina Sullivan,Dept_28,IC,53.0,52243,2021-08-04,US,3.1,4.53,0
5977,Christopher Weaver,Dept_25,IC,476.0,95612,2021-04-20,APAC,2.34,4.82,0
5978,Michael Larson,Dept_37,IC,292.0,101606,2022-12-05,APAC,3.32,3.19,0
5979,Mrs. Pamela Gill,Dept_48,IC,297.0,108329,2023-08-09,EU,3.99,2.52,0
5980,Jeff Cooper,Dept_27,IC,82.0,48607,2024-02-26,APAC,4.61,1.96,0
5981,Jamie Weaver,Dept_21,IC,369.0,43681,2025-12-01,India,4.91,0.2,0
5982,Angela Sanchez,Dept_14,IC,275.0,89142,2022-08-01,EU,2.77,3.54,0
5983,Erin Rodriguez,Dept_35,IC,330.0,48778,2022-06-20,India,3.27,3.65,0
5984,Raymond Reed,Dept_46,IC,226.0,59654,2023-10-17,India,2.74,2.33,0
5985,Valerie Humphrey,Dept_16,IC,488.0,72435,2022-02-15,EU,2.85,3.99,0
5986,Jenny Miller,Dept_26,IC,199.0,58615,2024-07-14,US,3.4,1.58,0
5987,Kaitlyn Gamble,Dept_45,IC,398.0,103173,2021-04-08,India,3.68,4.85,0
5988,Heidi Baker,Dept_44,IC,35.0,83286,2024-12-13,India,4.79,1.17,0
5989,Timothy Hogan,Dept_36,IC,220.0,103553,2021-09-15,EU,2.01,4.41,0
5990,Sierra Moran,Dept_50,IC,448.0,66528,2023-11-27,US,2.45,2.21,0
5991,Brittany Gill,Dept_22,IC,264.0,66805,2024-05-16,EU,4.7,1.75,0
5992,Diana Brown,Dept_12,IC,237.0,102782,2025-12-20,APAC,3.29,0.15,0
5993,Christopher Fischer,Dept_42,IC,287.0,69095,2022-04-20,India,2.95,3.82,0
5994,Joseph Howell,Dept_24,IC,327.0,48025,2021-03-05,EU,2.96,4.95,0
5995,Taylor Durham,Dept_34,IC,448.0,88577,2025-01-30,India,3.28,1.04,0
5996,Carolyn Parker,Dept_16,IC,496.0,40579,2025-06-06,APAC,4.45,0.69,0
5997,Jacob Benjamin,Dept_1,IC,482.0,110145,2024-07-01,APAC,2.38,1.62,0
5998,Joshua Mack,Dept_1,IC,370.0,99857,2025-05-11,EU,3.67,0.76,0
